Date,Open,High,Low,Close,Volume
2010-01-04,221.9574887442635,223.6583124128019,220.7073875002893,222.17860412597656,4069264.0
2010-01-05,222.8078088255154,223.7177449610671,221.115498277022,222.92262268066406,6895528.0
2010-01-06,228.16548151091578,228.16548151091578,218.98954667183918,219.6698760986328,6817288.0
2010-01-07,219.9675036166697,219.9675036166697,214.15067499951482,214.73321533203125,10892600.0
2010-01-08,214.21868570341718,214.5843668500712,209.03117485470403,209.5584259033203,12649312.0
2010-01-11,210.48533949858611,213.00254485211684,210.39178593730725,211.72267150878906,7849656.0
2010-01-12,212.6028540138222,220.5967213247419,212.6028540138222,219.99717712402344,24859680.0
2010-01-13,210.6342420877942,229.1859660638163,210.6342420877942,228.20799255371094,19704040.0
2010-01-14,227.82526372247764,229.85773910672785,225.37607420419178,228.7394561767578,8413904.0
2010-01-15,228.73955845468743,228.97342174523502,225.71208355224877,227.55323791503906,5049504.0
2010-01-18,226.46459977279332,228.7607109984281,225.8693116772584,228.47581481933594,6140088.0
2010-01-19,227.91031191538556,228.59064120468523,223.49668395585493,224.1599884033203,5837512.0
2010-01-20,225.2443348861582,227.33210020947277,224.33865453637029,226.0139617919922,6091992.0
2010-01-21,224.7637211053678,226.60910959314512,221.1069522792116,223.24998474121094,6682792.0
2010-01-22,221.106962661728,221.9573740565808,217.02498796643457,219.03196716308594,13486496.0
2010-01-25,216.85502354881913,218.55159105124062,214.1337056062457,216.20021057128906,6498712.0
2010-01-27,215.32420965174313,215.48154409708695,211.340023139129,212.7942352294922,9840856.0
2010-01-28,213.70841537694508,217.27163134763015,210.8595367796002,211.9012908935547,12732872.0
2010-01-29,208.55490456544987,212.60287154445598,204.50695834844294,210.5193634033203,15012280.0
2010-02-01,208.09571314086602,215.15412923841072,203.2568795667474,208.45713806152344,12308784.0
2010-02-02,212.6879525511968,212.6879525511968,205.93992783898355,207.49618530273438,9889384.0
2010-02-03,208.35088610304587,212.60294500310803,208.35088610304587,210.32383728027344,6405608.0
2010-02-04,209.6265165441315,210.05172246004253,205.16185442706583,206.5692901611328,6176408.0
2010-02-05,203.28240291261298,203.96698847829202,198.0608834192431,200.07635498046875,13544872.0
2010-02-08,201.96425495180762,207.6705254421824,199.37901183423284,204.4049530029297,9252480.0
2010-02-09,204.4389548525391,211.07216553411067,203.60980351734264,210.3748321533203,10387392.0
2010-02-10,211.83757234433293,212.27978231324465,208.18080172578362,209.79232788085938,7187984.0
2010-02-11,210.30680630256006,214.14640669349677,210.0516828011821,212.47109985351562,6453888.0
2010-02-15,213.19816955592228,216.20861805298887,210.4641048047898,212.48806762695312,8950128.0
2010-02-16,212.6029614797778,216.94006189396526,211.60372756082285,216.12791442871094,4418096.0
2010-02-17,216.87191014005174,218.24957244970935,213.75941688667677,214.18885803222656,7991184.0
2010-02-18,214.55888886453138,216.59987710581112,213.6234359206115,215.46456909179688,3721696.0
2010-02-19,214.72043708868767,216.38725228869794,213.04087401826055,215.35824584960938,5998992.0
2010-02-22,217.28870132598374,220.4011956843951,217.28870132598374,218.41549682617188,5855400.0
2010-02-23,217.54378823597884,220.17155163669173,217.28015234907198,219.51673889160156,3786032.0
2010-02-24,218.38569171833282,220.9624429342321,216.93999204574263,219.09153747558594,5427016.0
2010-02-25,218.60685973198997,223.63278087758195,218.60685973198997,222.58253479003906,8729568.0
2010-02-26,222.72275226324683,223.65820483098096,219.5847424090105,221.27279663085938,10546368.0
2010-03-02,223.79006941165864,225.4228555360828,223.033190628221,224.5937042236328,8534656.0
2010-03-03,225.45269270823476,227.61273049141286,223.88366624338215,226.74105834960938,5904976.0
2010-03-04,226.37956481920446,226.5496471368748,221.447177606765,223.13099670410156,6755240.0
2010-03-05,223.98986612075407,224.50862541609825,222.21677068404196,224.1429443359375,4984808.0
2010-03-08,225.6142255698963,227.85506871969122,224.3471204329373,226.17124938964844,8664992.0
2010-03-09,225.36332881891343,229.73869232149772,222.62500763622134,228.2462158203125,7958752.0
2010-03-10,227.47657668588303,228.88401195032318,225.35906023601285,226.14569091796875,7330952.0
2010-03-11,226.63466358900874,229.18589807593943,225.35904634554342,228.16114807128906,4298424.0
2010-03-12,229.60262713593795,229.95130420821448,225.89484489510767,227.33628845214844,3176920.0
2010-03-15,225.7332210305773,230.67412016734875,224.16847217000233,229.7174072265625,10582856.0
2010-03-16,229.61109325066258,233.43368859515817,228.1058691250857,232.3621826171875,5881344.0
2010-03-17,232.5876460637708,234.1779121056625,230.71673995283734,232.8682861328125,6352000.0
2010-03-18,233.0128377230358,237.59654910920796,233.0128377230358,237.06080627441406,8923048.0
2010-03-19,236.4229545363168,237.69005960831825,234.7178750010371,235.76388549804688,12582544.0
2010-03-22,234.0417911250884,236.1593077620501,233.25939582214434,234.49249267578125,4108528.0
2010-03-23,235.56823765654656,238.03017475428484,235.0664824229804,236.03170776367188,4792560.0
2010-03-25,235.6490609355125,244.06813601043697,233.93548981849807,239.30157470703125,15207528.0
2010-03-26,239.47585991853094,240.24123020946374,234.9686793163711,235.97642517089844,9105680.0
2010-03-29,234.54351402502186,235.56400792215754,229.6323871450563,231.0270538330078,13981704.0
2010-03-30,230.88674001642067,230.88674001642067,223.70927470892428,224.85733032226562,10649936.0
2010-03-31,225.69074812424122,227.62969091283108,221.6683174754346,222.46343994140625,13070104.0
2010-04-01,222.82485650518876,227.74023999733777,222.8078524245799,227.09817504882812,8187000.0
2010-04-05,227.8253203402753,228.76077331666315,224.3386319737388,227.73602294921875,7318616.0
